Voltage	Acceleration	Displacement	Power
0.0002173	-7.28E-6	0.002105	8.629E-9
0.0002546	-0.0001294	0.002135	1.039E-9
0.0008511	-9.574E-5	0.00209	2.694E-10
0.0004112	-0.0001619	0.001769	1.831E-9
0.0003515	-0.0001992	0.002463	1.317E-11
0.0005006	-0.0001114	0.002299	1.332E-10
0.0002918	-7.347E-5	0.002246	4.205E-10
-1.389E-5	-9.694E-5	0.002291	3.784E-10
-0.0002749	8.479E-5	0.002731	1.911E-9
0.0001874	0.0001263	0.002463	3.493E-13
0.0004484	0.0002412	0.002336	1.32E-9
0.0003068	0.0001474	0.002627	3.784E-10
6.068E-5	0.0001353	0.002642	1.398E-9
0.0001949	0.0001185	0.002403	3.629E-10
0.00062	-8.912E-5	0.002068	1.41E-11
0.0002098	-5.482E-5	0.002321	1.456E-10
0.0004559	-5.897E-8	0.002388	2.827E-10
0.0004634	-0.0001264	0.002246	5.356E-10
-1.389E-5	-0.0001204	0.002008	5.856E-10
0.0001576	-3.677E-5	0.002701	9.916E-11
0.0003366	6.312E-5	0.002448	1.687E-9
0.0001054	4.868E-5	0.002575	3.493E-13
0.0004484	9.983E-5	0.002023	1.602E-9
6.068E-5	0.0001763	0.002254	2.004E-9
2.339E-5	0.0001889	0.002306	4.187E-12
-5.863E-5	9.08E-5	0.002351	1.437E-9
0.0004857	2.702E-5	0.002724	4.424E-10
0.0003142	-6.505E-5	0.003104	1.317E-11
0.0001576	-0.0001282	0.002455	7.201E-10
0.0001352	-9.213E-5	0.003052	2.653E-10
7.559E-5	-2.714E-5	0.002634	1.834E-11
0.0001576	-0.0001818	0.002761	2.849E-11
9.051E-5	-3.977E-5	0.002746	1.32E-9
0.0002247	0.0001209	0.002686	3.784E-10
0.000523	6.974E-5	0.002425	1.207E-9
0.0003217	0.0001732	0.002783	2.524E-10
8.478E-6	0.0001991	0.002672	4.615E-11
0.0004708	4.026E-5	0.002977	1.586E-10
0.0007691	-6.023E-5	0.002448	4.187E-12
0.0002918	8.178E-5	0.002739	1.487E-10
0.0002918	7.636E-5	0.002642	5.917E-10
0.000359	-0.0001012	0.00285	2.789E-9
0.0004857	7.757E-5	0.002411	5.004E-9
0.0001203	7.215E-5	0.002865	6.694E-9
0.0002024	0.0001377	0.002746	1.324E-8
8.305E-5	0.0001552	0.002448	7.863E-9
0.0002173	8.365E-6	0.002642	9.95E-9
0.000441	8.599E-5	0.002381	5.23E-9
0.0002471	9.622E-5	0.002709	1.081E-8
0.0004112	0.0002605	0.002739	6.021E-9
0.00062	0.0002057	0.002537	8.925E-9
0.0003142	0.0001841	0.002567	1.027E-8
0.0002844	6.734E-5	0.002306	1.422E-8
-6.436E-6	1.198E-5	0.002679	9.533E-9
-0.0001556	1.145E-6	0.002418	1.373E-8
-2.881E-5	1.498E-5	0.002761	2.121E-8
0.000523	6.012E-5	0.002522	2.261E-8
-5.863E-5	0.0001401	0.002336	2.941E-8
9.796E-5	0.0001504	0.002261	2.851E-8
0.0003888	0.0001979	0.002179	2.23E-8
0.0004261	0.0002274	0.002351	1.604E-8
0.0005603	0.0001456	0.00253	1.985E-8
0.000262	0.0002081	0.002716	3.237E-8
6.813E-5	0.0001492	0.002545	2.246E-8
0.0002322	0.0001365	0.002783	2.423E-8
0.0003962	3.785E-5	0.002299	1.796E-8
-9.592E-5	-6.445E-5	0.002455	3.032E-8
0.0007691	7.817E-5	0.002686	2.607E-8
0.000262	0.0001185	0.002314	2.904E-8
1.594E-5	9.682E-5	0.002433	2.23E-8
0.000262	9.02E-5	0.002664	2.959E-8
4.576E-5	0.0001702	0.002754	4.126E-8
0.0007094	0.0001107	0.002433	2.977E-8
-0.0002898	0.0001528	0.002582	4.409E-8
0.0005379	0.0001474	0.002701	2.456E-8
0.0004857	0.0001576	0.002746	2.995E-8
0.0001874	0.0001383	0.002768	2.23E-8
0.0003739	0.0001028	0.002672	2.641E-8
0.0005081	-1.992E-5	0.002731	1.685E-8
0.0003664	3.364E-5	0.00244	2.374E-8
4.576E-5	-0.0001403	0.002381	2.121E-8
0.0004559	-0.0001204	0.002582	2.489E-8
0.0003813	-6.745E-5	0.002164	1.911E-8
0.0001576	3.424E-5	0.00288	1.955E-8
0.0003664	0.0001299	0.002575	2.325E-8
0.0004559	0.0001462	0.002575	2.573E-8
0.0006871	0.000172	0.002396	2.309E-8
0.0001651	0.000225	0.002314	1.631E-8
0.0005006	6.493E-5	0.002493	1.422E-8
9.051E-5	-6.866E-5	0.002806	1.538E-8
0.0001576	6.734E-5	0.002537	1.103E-8
0.0002322	8.298E-5	0.003007	7.77E-9
0.0003217	-2.112E-5	0.002552	6.522E-9
0.0001278	-4.579E-5	0.002895	5.004E-9
-6.609E-5	-1.45E-5	0.002612	3.074E-9
0.0002918	-4.271E-6	0.002895	2.464E-9
9.051E-5	-2.172E-5	0.001985	2.464E-9
0.0003366	6.974E-5	0.002433	1.57E-9
0.0001054	0.0001203	0.002582	5.307E-9
0.0003142	6.553E-5	0.002411	2.361E-9
0.0002695	5.289E-5	0.002433	4.783E-9
0.0006721	5.771E-5	0.002448	8.148E-10
0.0002173	-7.588E-5	0.002873	8.241E-9
0.0002396	5.049E-5	0.002552	9.723E-10
0.0001502	7.516E-5	0.002575	6.442E-10
0.0005827	-0.0001655	0.002768	2.524E-10
-3.626E-5	-2.593E-5	0.002493	4.424E-10
6.813E-5	3.063E-5	0.003208	1.898E-10
0.0001278	-5.602E-5	0.002343	6.36E-11
